bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	biosample_accession
PRJNA518082	oro162975	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162975_L001_R1_001.fastq.gz	oro162975_L001_R2_001.fastq.gz	SAMN10876886
PRJNA518082	oro162980	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162980_L001_R1_001.fastq.gz	oro162980_L001_R2_001.fastq.gz	SAMN10876887
PRJNA518082	oro162981	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162981_L001_R1_001.fastq.gz	oro162981_L001_R2_001.fastq.gz	SAMN10876888
PRJNA518082	oro163151mas	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163151mas_L001_R1_001.fastq.gz	oro163151mas_L001_R2_001.fastq.gz	SAMN10876893
PRJNA518082	oro163192	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163192_L001_R1_001.fastq.gz	oro163192_L001_R2_001.fastq.gz	SAMN10876894
PRJNA518082	oro163194	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163194_L001_R1_001.fastq.gz	oro163194_L001_R2_001.fastq.gz	SAMN10876895
PRJNA518082	oro163195	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163195_L001_R1_001.fastq.gz	oro163195_L001_R2_001.fastq.gz	SAMN10876896
PRJNA518082	oro163196	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163196_L001_R1_001.fastq.gz	oro163196_L001_R2_001.fastq.gz	SAMN10876897
PRJNA518082	oro163197	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163197_L001_R1_001.fastq.gz	oro163197_L001_R2_001.fastq.gz	SAMN10876898
PRJNA518082	oro163201	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163201_L001_R1_001.fastq.gz	oro163201_L001_R2_001.fastq.gz	SAMN10876903
PRJNA518082	oro163202	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163202_L001_R1_001.fastq.gz	oro163202_L001_R2_001.fastq.gz	SAMN10876904
PRJNA518082	oro163203	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163203_L001_R1_001.fastq.gz	oro163203_L001_R2_001.fastq.gz	SAMN10876905
PRJNA518082	oro163204	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163204_L001_R1_001.fastq.gz	oro163204_L001_R2_001.fastq.gz	SAMN10876906
PRJNA518082	oro163206	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163206_L001_R1_001.fastq.gz	oro163206_L001_R2_001.fastq.gz	SAMN10876907
PRJNA518082	oro163207	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163207_L001_R1_001.fastq.gz	oro163207_L001_R2_001.fastq.gz	SAMN10876908
PRJNA518082	oro163208	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163208_L001_R1_001.fastq.gz	oro163208_L001_R2_001.fastq.gz	SAMN10876909
PRJNA518082	oro163209	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163209_L001_R1_001.fastq.gz	oro163209_L001_R2_001.fastq.gz	SAMN10876910
PRJNA518082	oro163212	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163212_L001_R1_001.fastq.gz	oro163212_L001_R2_001.fastq.gz	SAMN10876911
PRJNA518082	oro163213	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163213_L001_R1_001.fastq.gz	oro163213_L001_R2_001.fastq.gz	SAMN10876912
PRJNA518082	oro163214	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163214_L001_R1_001.fastq.gz	oro163214_L001_R2_001.fastq.gz	SAMN10876913
PRJNA518082	oro163215	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163215_L001_R1_001.fastq.gz	oro163215_L001_R2_001.fastq.gz	SAMN10876914
PRJNA518082	oro163217	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163217_L001_R1_001.fastq.gz	oro163217_L001_R2_001.fastq.gz	SAMN10876915
PRJNA518082	oro163218	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163218_L001_R1_001.fastq.gz	oro163218_L001_R2_001.fastq.gz	SAMN10876916
PRJNA518082	oro163219	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163219_L001_R1_001.fastq.gz	oro163219_L001_R2_001.fastq.gz	SAMN10876917
PRJNA518082	oro163220	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163220_L001_R1_001.fastq.gz	oro163220_L001_R2_001.fastq.gz	SAMN10876918
PRJNA518082	oro163221	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163221_L001_R1_001.fastq.gz	oro163221_L001_R2_001.fastq.gz	SAMN10876919
PRJNA518082	oro163222	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163222_L001_R1_001.fastq.gz	oro163222_L001_R2_001.fastq.gz	SAMN10876920
PRJNA518082	oro163223	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163223_L001_R1_001.fastq.gz	oro163223_L001_R2_001.fastq.gz	SAMN10876921
PRJNA518082	oro163224	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163224_L001_R1_001.fastq.gz	oro163224_L001_R2_001.fastq.gz	SAMN10876922
PRJNA518082	oro163225	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163225_L001_R1_001.fastq.gz	oro163225_L001_R2_001.fastq.gz	SAMN10876923
PRJNA518082	oro163226	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163226_L001_R1_001.fastq.gz	oro163226_L001_R2_001.fastq.gz	SAMN10876924
PRJNA518082	oro163227	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163227_L001_R1_001.fastq.gz	oro163227_L001_R2_001.fastq.gz	SAMN10876925
PRJNA518082	oro163228	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163228_L001_R1_001.fastq.gz	oro163228_L001_R2_001.fastq.gz	SAMN10876926
PRJNA518082	oro163229	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163229_L001_R1_001.fastq.gz	oro163229_L001_R2_001.fastq.gz	SAMN10876927
PRJNA518082	oro163230	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163230_L001_R1_001.fastq.gz	oro163230_L001_R2_001.fastq.gz	SAMN10876928
PRJNA518082	oro163231	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163231_L001_R1_001.fastq.gz	oro163231_L001_R2_001.fastq.gz	SAMN10876929
PRJNA518082	oro163232	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163232_L001_R1_001.fastq.gz	oro163232_L001_R2_001.fastq.gz	SAMN10876930
PRJNA518082	oro163233	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163233_L001_R1_001.fastq.gz	oro163233_L001_R2_001.fastq.gz	SAMN10876931
PRJNA518082	oro163234	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163234_L001_R1_001.fastq.gz	oro163234_L001_R2_001.fastq.gz	SAMN10876932
PRJNA518082	oro163235	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163235_L001_R1_001.fastq.gz	oro163235_L001_R2_001.fastq.gz	SAMN10876933
PRJNA518082	oro163236	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163236_L001_R1_001.fastq.gz	oro163236_L001_R2_001.fastq.gz	SAMN10876934
PRJNA518082	oro163237	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163237_L001_R1_001.fastq.gz	oro163237_L001_R2_001.fastq.gz	SAMN10876935
PRJNA518082	oro163238	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163238_L001_R1_001.fastq.gz	oro163238_L001_R2_001.fastq.gz	SAMN10876936
PRJNA518082	oro163239	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163239_L001_R1_001.fastq.gz	oro163239_L001_R2_001.fastq.gz	SAMN10876937
PRJNA518082	oro163240	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163240_L001_R1_001.fastq.gz	oro163240_L001_R2_001.fastq.gz	SAMN10876938
PRJNA518082	oro163241	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163241_L001_R1_001.fastq.gz	oro163241_L001_R2_001.fastq.gz	SAMN10876939
PRJNA518082	oro163242	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163242_L001_R1_001.fastq.gz	oro163242_L001_R2_001.fastq.gz	SAMN10876940
PRJNA518082	oro163243	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163243_L001_R1_001.fastq.gz	oro163243_L001_R2_001.fastq.gz	SAMN10876941
PRJNA518082	oro163244	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163244_L001_R1_001.fastq.gz	oro163244_L001_R2_001.fastq.gz	SAMN10876942
PRJNA518082	oro163245	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163245_L001_R1_001.fastq.gz	oro163245_L001_R2_001.fastq.gz	SAMN10876943
PRJNA518082	oro163247	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163247_L001_R1_001.fastq.gz	oro163247_L001_R2_001.fastq.gz	SAMN10876944
PRJNA518082	oro163251	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163251_L001_R1_001.fastq.gz	oro163251_L001_R2_001.fastq.gz	SAMN10876945
PRJNA518082	oro163253	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163253_L001_R1_001.fastq.gz	oro163253_L001_R2_001.fastq.gz	SAMN10876946
PRJNA518082	oro163257	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163257_L001_R1_001.fastq.gz	oro163257_L001_R2_001.fastq.gz	SAMN10876947
PRJNA518082	oro163261	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163261_L001_R1_001.fastq.gz	oro163261_L001_R2_001.fastq.gz	SAMN10876948
PRJNA518082	oro163262	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163262_L001_R1_001.fastq.gz	oro163262_L001_R2_001.fastq.gz	SAMN10876949
PRJNA518082	oro163263	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163263_L001_R1_001.fastq.gz	oro163263_L001_R2_001.fastq.gz	SAMN10876950
PRJNA518082	oro163264	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163264_L001_R1_001.fastq.gz	oro163264_L001_R2_001.fastq.gz	SAMN10876951
PRJNA518082	oro163265	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163265_L001_R1_001.fastq.gz	oro163265_L001_R2_001.fastq.gz	SAMN10876952
PRJNA518082	oro163266	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163266_L001_R1_001.fastq.gz	oro163266_L001_R2_001.fastq.gz	SAMN10876953
PRJNA518082	oro163267	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163267_L001_R1_001.fastq.gz	oro163267_L001_R2_001.fastq.gz	SAMN10876954
PRJNA518082	oro163268	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163268_L001_R1_001.fastq.gz	oro163268_L001_R2_001.fastq.gz	SAMN10876955
PRJNA518082	oro163269	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163269_L001_R1_001.fastq.gz	oro163269_L001_R2_001.fastq.gz	SAMN10876956
PRJNA518082	oro163270	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163270_L001_R1_001.fastq.gz	oro163270_L001_R2_001.fastq.gz	SAMN10876957
PRJNA518082	oro163271	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163271_L001_R1_001.fastq.gz	oro163271_L001_R2_001.fastq.gz	SAMN10876958
PRJNA518082	oro163272	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163272_L001_R1_001.fastq.gz	oro163272_L001_R2_001.fastq.gz	SAMN10876959
PRJNA518082	oro163273	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163273_L001_R1_001.fastq.gz	oro163273_L001_R2_001.fastq.gz	SAMN10876960
PRJNA518082	oro163274	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163274_L001_R1_001.fastq.gz	oro163274_L001_R2_001.fastq.gz	SAMN10876961
PRJNA518082	oro163275	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163275_L001_R1_001.fastq.gz	oro163275_L001_R2_001.fastq.gz	SAMN10876962
PRJNA518082	oro163276	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163276_L001_R1_001.fastq.gz	oro163276_L001_R2_001.fastq.gz	SAMN10876963
PRJNA518082	oro163278	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163278_L001_R1_001.fastq.gz	oro163278_L001_R2_001.fastq.gz	SAMN10876964
PRJNA518082	oro163279	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163279_L001_R1_001.fastq.gz	oro163279_L001_R2_001.fastq.gz	SAMN10876965
PRJNA518082	oro163280	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163280_L001_R1_001.fastq.gz	oro163280_L001_R2_001.fastq.gz	SAMN10876966
PRJNA518082	oro163281	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163281_L001_R1_001.fastq.gz	oro163281_L001_R2_001.fastq.gz	SAMN10876967
PRJNA518082	oro163390	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163390_L001_R1_001.fastq.gz	oro163390_L001_R2_001.fastq.gz	SAMN10876973
PRJNA518082	oro163391	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163391_L001_R1_001.fastq.gz	oro163391_L001_R2_001.fastq.gz	SAMN10876974
PRJNA518082	oro163392	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163392_L001_R1_001.fastq.gz	oro163392_L001_R2_001.fastq.gz	SAMN10876975
PRJNA518082	oro163393	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163393_L001_R1_001.fastq.gz	oro163393_L001_R2_001.fastq.gz	SAMN10876976
PRJNA518082	oro163394	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163394_L001_R1_001.fastq.gz	oro163394_L001_R2_001.fastq.gz	SAMN10876977
PRJNA518082	oro163395	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163395_L001_R1_001.fastq.gz	oro163395_L001_R2_001.fastq.gz	SAMN10876978
PRJNA518082	oro163396	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163396_L001_R1_001.fastq.gz	oro163396_L001_R2_001.fastq.gz	SAMN10876979
PRJNA518082	oro163397	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163397_L001_R1_001.fastq.gz	oro163397_L001_R2_001.fastq.gz	SAMN10876980
PRJNA518082	oro163398	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163398_L001_R1_001.fastq.gz	oro163398_L001_R2_001.fastq.gz	SAMN10876981
PRJNA518082	oro163399	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163399_L001_R1_001.fastq.gz	oro163399_L001_R2_001.fastq.gz	SAMN10876982
PRJNA518082	oro163401	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163401_L001_R1_001.fastq.gz	oro163401_L001_R2_001.fastq.gz	SAMN10876989
PRJNA518082	oro163402	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163402_L001_R1_001.fastq.gz	oro163402_L001_R2_001.fastq.gz	SAMN10876990
PRJNA518082	oro163403	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163403_L001_R1_001.fastq.gz	oro163403_L001_R2_001.fastq.gz	SAMN10876991
PRJNA518082	oro163404	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163404_L001_R1_001.fastq.gz	oro163404_L001_R2_001.fastq.gz	SAMN10876992
PRJNA518082	oro163405	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163405_L001_R1_001.fastq.gz	oro163405_L001_R2_001.fastq.gz	SAMN10876993
PRJNA518082	oro163406	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163406_L001_R1_001.fastq.gz	oro163406_L001_R2_001.fastq.gz	SAMN10876994
PRJNA518082	oro163408	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163408_L001_R1_001.fastq.gz	oro163408_L001_R2_001.fastq.gz	SAMN10876995
PRJNA518082	oro163409	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163409_L001_R1_001.fastq.gz	oro163409_L001_R2_001.fastq.gz	SAMN10876996
PRJNA518082	oro163410	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163410_L001_R1_001.fastq.gz	oro163410_L001_R2_001.fastq.gz	SAMN10876997
PRJNA518082	oro163412	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163412_L001_R1_001.fastq.gz	oro163412_L001_R2_001.fastq.gz	SAMN10876998
PRJNA518082	oro163413	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163413_L001_R1_001.fastq.gz	oro163413_L001_R2_001.fastq.gz	SAMN10876999
PRJNA518082	oro163414	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163414_L001_R1_001.fastq.gz	oro163414_L001_R2_001.fastq.gz	SAMN10877000
PRJNA518082	oro163415	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163415_L001_R1_001.fastq.gz	oro163415_L001_R2_001.fastq.gz	SAMN10877001
PRJNA518082	oro163416	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163416_L001_R1_001.fastq.gz	oro163416_L001_R2_001.fastq.gz	SAMN10877002
PRJNA518082	oro163417	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163417_L001_R1_001.fastq.gz	oro163417_L001_R2_001.fastq.gz	SAMN10877003
PRJNA518082	oro163420	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro163420_L001_R1_001.fastq.gz	oro163420_L001_R2_001.fastq.gz	SAMN10877004
