"HashID","pair1Taxa","pair2Taxa","matchtest","Pair","Level"
"1e4b1c1a01e6920147f97d291d5f9bcd","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"1e9b970af75d0558a5fd72505feaa57b","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"1f349447fc3e1cc7b45eafd04e1fa49e","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"2411c0e2ecbc3040c5fb7e527bbd14cf","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"26c564d2a176745946552dc23ba4e906","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"27acc4fde41dbed71401cc8bb067243a","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"2885f4670de2db17d45deb827666d61a","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"335e6fecd0d4531c1009feae46efb8ec","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"35691a8d27a3a8fc554a737c237d8406","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Depressariidae",FALSE,"Palmer:Blast","Family"
"36c7ba3e72ed862f052201ab2e1fbdda","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"3731ce62e3349ba2b14952b9d9bd04fd","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"3b0a2788f669db7a9ba7802127363337","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"3f2e688e0f5e81a41835c47c80c8db78","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"3fecef901ec7632a14c83c8511215fa4","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"4224aac41c49d874475fa524bf1f4361","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"46d345d6588650c62dce4d10f23c59ac","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"484fe99ed9151d2d626e15f66854c167","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"4bd9ff6fc4ee32d6406296cf501d82b3","Arthropoda;Insecta;Lepidoptera;Depressariidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"4c8fabd36f51b8dcfd89da0300156156","Arthropoda;Insecta;Lepidoptera;Geometridae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"4de123b1989dc3beaa09d588b6853ed8","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"54108465d44da8d54e528e210808aa85","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"547032d5347b848dd78235629f8c675d","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"567608d8586e1d772a4efea3a81a0db0","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"56cd1c1da6379b18b0d9f71a5db23345","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Nymphalidae",FALSE,"Palmer:Blast","Family"
"5d0d6b41163d067bd078056d877149d9","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"5f09b297b041dcc493b57920232d4c6a","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"634c0b2ba472d12c826090b0207afa00","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"655c2bf643ac532b593b6d9f4dc7b5a6","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"6642f21427168048d155911a37d63ce9","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Anthelidae",FALSE,"Palmer:Blast","Family"
"6719b62ca11077def6b17e4d455cc559","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"6b0d00b53230d5d6e52ea934e1cd002f","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"7233f84a9d0ac1ded49918d356f93841","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"7482f3fbaacf35844c97351360a18b5a","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"74af3ce49ac902c1b89af44618d4aaf1","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Anthelidae",FALSE,"Palmer:Blast","Family"
"74fcf127a3e1ee4e49ff590c02a9172c","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"753904b8494eb5af0dc0c8221d1e6d30","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"785690403d6205370f622e6e4b028979","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"792ec851bbf2f9f75acd95b041598538","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"7c8dacd088d7eb933bc046f9f71a724b","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"7cd05488aecabf931d8af42fbe3f0ebe","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"7ead9ccc9990b027f00770c70be18128","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"83547311d0f67618c346928e8dca186e","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"83c2fe93a6a513386fbed4bf774c5832","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"85d6f1e5867a89d8956fb0089fb81a92","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"89bc376b4a0aee74c948f30dd4498715","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"8b914d043952af1ea60c032787625026","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"92c75c6414a47208a049610e7c1bd7fd","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"953f540cdedcccf71d67de930f06515a","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Anthelidae",FALSE,"Palmer:Blast","Family"
"9ab81c691338e9aacbb93dc2f6a5eea5","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"9d235c675341dcd2fc08d5d5692c14d6","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Euteliidae",FALSE,"Palmer:Blast","Family"
"9fb83d72d78b81075fef53af29014e92","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"9fda0b4a16f857d41349715a8e93ed59","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"a1f21e8d3f860bb25619a27994d6a3ed","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Euteliidae",FALSE,"Palmer:Blast","Family"
"a307a6947d49cda3ef853d70cce40f71","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"a3ebec42af7cad49b6d638bc0e00d31e","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"a425f01a1076b051dbf892b3993c2c38","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Depressariidae",FALSE,"Palmer:Blast","Family"
"a4c3cb79acaabe68b8b2953019dd12e9","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Xyloryctidae",FALSE,"Palmer:Blast","Family"
"a56ba2d70dace585772fe9435232b962","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"aa2a5546bd2b373ea0977651ca3bc837","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Thyrididae",FALSE,"Palmer:Blast","Family"
"ab2e7520936c35de0e9104275464625f","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Depressariidae",FALSE,"Palmer:Blast","Family"
"b1f8f7a96a8b2de63508d795d547d655","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"b33033907669035e271703d99f79e7eb","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Noctuidae",FALSE,"Palmer:Blast","Family"
"b461da5b4760c4c3c0db0551827fd7b3","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"b72699af8ffeb2dca81711dda75a1ec4","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"b9fa03ff1c54199f8338f118557f6ec5","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"ba3af895b864684077e718a73fd21785","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"bb0748e298f439b55eb83117905ec51d","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"bccf5e8e2be8d69f2387dbcb93b1fefc","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"c1a30a1cb3f5ffe9a8c2be0d0e854826","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"c27868cf62c692cb6eb2dd88c3cf6b63","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Sphingidae",FALSE,"Palmer:Blast","Family"
"c499f11e8c263f4d20467b1dd8d7005e","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"c513c8f1e0e7f8a7711ad4c18168aa63","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"c8272857c34db82396366e96a98bfe49","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Stathmopodidae",FALSE,"Palmer:Blast","Family"
"cbc5892a5e98f50e7e2c3e07739dfc71","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"cc13015b9c63b70e2a8879a1280b8ec3","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"d118604323d5e8bd3d124a6eb0cc1c76","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Anthelidae",FALSE,"Palmer:Blast","Family"
"d2aced2d9755261877bf273392eb9da8","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"d2d498e287b93baea1c851e67081534a","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"d42ae89739753acde8bfd445ae29b36a","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"d93771a2ab15f8437ce5f0ba67d5cf6b","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"dd28f904bc29087711999fcd3b81b969","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"de92d7def22d73bd4e0af09e815b5296","Arthropoda;Insecta;Lepidoptera;Geometridae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"e5e397da67148805c9c4a297b6acd946","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"e61aed71e9f4dd0479430069606ed2af","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Depressariidae",FALSE,"Palmer:Blast","Family"
"f2a6b7284d7912e62d0ebedda010e410","Arthropoda;Insecta;Diptera;Tipulidae","Arthropoda;Insecta;Diptera;Diastatidae",FALSE,"Palmer:Blast","Family"
"f5ef370452461ff6da669b051a28ff83","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"f65d4d3aa8c5287b7dc74493bbfdd9df","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Thyrididae",FALSE,"Palmer:Blast","Family"
"f77bc5302ffbb7c3d89e3fa0db68bb37","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Tortricidae",FALSE,"Palmer:Blast","Family"
"f84d2ee62951aab7fbd386897078284e","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"f8e6d3ad7c0e3d4735609d30dfd87f23","Arthropoda;Insecta;Lepidoptera;Noctuidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Palmer:Blast","Family"
"fd8e6cd30519ea09c357298fb74fef24","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Palmer:Blast","Family"
"fe79d0bb374da9e92529b2431dbcf739","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Palmer:Blast","Family"
"ffc15e4a1a08b15e14b8586b8c3b28bd","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Oecophoridae",FALSE,"Palmer:Blast","Family"
"19410d4a7f1d3875b2357936c672e63d","Arthropoda;Insecta;Lepidoptera;Tortricidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Vsearch:Blast","Family"
"1dff8116481e6c200129c2492081a25d","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Notodontidae",FALSE,"Vsearch:Blast","Family"
"26c564d2a176745946552dc23ba4e906","Arthropoda;Insecta;Lepidoptera;Crambidae","Arthropoda;Insecta;Lepidoptera;Gelechiidae",FALSE,"Vsearch:Blast","Family"
"27acc4fde41dbed71401cc8bb067243a","Arthropoda;Insecta;Lepidoptera;Crambidae","Arthropoda;Insecta;Lepidoptera;Noctuidae",FALSE,"Vsearch:Blast","Family"
"3b0a2788f669db7a9ba7802127363337","Arthropoda;Insecta;Lepidoptera;Geometridae","Arthropoda;Insecta;Lepidoptera;Gelechiidae",FALSE,"Vsearch:Blast","Family"
"3f2e688e0f5e81a41835c47c80c8db78","Arthropoda;Insecta;Lepidoptera;Oecophoridae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Vsearch:Blast","Family"
"4bd9ff6fc4ee32d6406296cf501d82b3","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Depressariidae",FALSE,"Vsearch:Blast","Family"
"4c8fabd36f51b8dcfd89da0300156156","Arthropoda;Insecta;Lepidoptera;Tortricidae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Vsearch:Blast","Family"
"547032d5347b848dd78235629f8c675d","Arthropoda;Insecta;Lepidoptera;Crambidae","Arthropoda;Insecta;Lepidoptera;Gelechiidae",FALSE,"Vsearch:Blast","Family"
"56cd1c1da6379b18b0d9f71a5db23345","Arthropoda;Insecta;Lepidoptera;Nymphalidae","Arthropoda;Insecta;Lepidoptera;Hesperiidae",FALSE,"Vsearch:Blast","Family"
"7233f84a9d0ac1ded49918d356f93841","Arthropoda;Insecta;Lepidoptera;Erebidae","Arthropoda;Insecta;Lepidoptera;Noctuidae",FALSE,"Vsearch:Blast","Family"
"74af3ce49ac902c1b89af44618d4aaf1","Arthropoda;Insecta;Lepidoptera;Anthelidae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Vsearch:Blast","Family"
"74fcf127a3e1ee4e49ff590c02a9172c","Arthropoda;Insecta;Lepidoptera;Tortricidae","Arthropoda;Insecta;Lepidoptera;Crambidae",FALSE,"Vsearch:Blast","Family"
"8d24796e915495369ad288ec7ae8240f","Arthropoda;Insecta;Lepidoptera;Coleophoridae","Arthropoda;Insecta;Lepidoptera;Thyrididae",FALSE,"Vsearch:Blast","Family"
"c499f11e8c263f4d20467b1dd8d7005e","Arthropoda;Insecta;Lepidoptera;Oecophoridae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Vsearch:Blast","Family"
"d2c7c275f780d5632fe4e61ba1b97e95","Arthropoda;Insecta;Lepidoptera;Gelechiidae","Arthropoda;Insecta;Lepidoptera;Euteliidae",FALSE,"Vsearch:Blast","Family"
"d2d498e287b93baea1c851e67081534a","Arthropoda;Insecta;Lepidoptera;Oecophoridae","Arthropoda;Insecta;Lepidoptera;Geometridae",FALSE,"Vsearch:Blast","Family"
"f2a6b7284d7912e62d0ebedda010e410","Arthropoda;Insecta;Diptera;Diastatidae","Arthropoda;Insecta;Diptera;Tipulidae",FALSE,"Vsearch:Blast","Family"
"f5ef370452461ff6da669b051a28ff83","Arthropoda;Insecta;Lepidoptera;Geometridae","Arthropoda;Insecta;Lepidoptera;Erebidae",FALSE,"Vsearch:Blast","Family"
"04151263f8eec7dd50598e7db78f5fd4","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Crambidae;Glyphodes",FALSE,"Palmer:Vsearch","Genus"
"04d33c27e6c9b2937d5f7c09d190abfc","Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua","Arthropoda;Insecta;Lepidoptera;Erebidae;Polypogon",FALSE,"Palmer:Vsearch","Genus"
"0a4a980425ef6db94a4cdb26e97e2d64","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Vsearch","Genus"
"0b16608b11bc3d271918c19973a04476","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Nolidae;Blenina",FALSE,"Palmer:Vsearch","Genus"
"17724f1dc33389dad4bea8882943c053","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Stathmopodidae;Stathmopoda",FALSE,"Palmer:Vsearch","Genus"
"19410d4a7f1d3875b2357936c672e63d","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Crambidae;Scoparia",FALSE,"Palmer:Vsearch","Genus"
"1b2c6701b01b2b711bd28d1317769421","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Nolidae;Iscadia",FALSE,"Palmer:Vsearch","Genus"
"1dff8116481e6c200129c2492081a25d","Arthropoda;Insecta;Lepidoptera;Erebidae;Idia","Arthropoda;Insecta;Lepidoptera;Notodontidae;Hemiceras",FALSE,"Palmer:Vsearch","Genus"
"1e1c60e7800e9397be5f845c5bd46ddc","Arthropoda;Insecta;Lepidoptera;Noctuidae;Psaphida","Arthropoda;Insecta;Lepidoptera;Nolidae;Nola",FALSE,"Palmer:Vsearch","Genus"
"1e9b970af75d0558a5fd72505feaa57b","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Erebidae;Zanclognatha",FALSE,"Palmer:Vsearch","Genus"
"1f349447fc3e1cc7b45eafd04e1fa49e","Arthropoda;Insecta;Lepidoptera;Noctuidae;Catabenoides","Arthropoda;Insecta;Lepidoptera;Crambidae;spiloBioLep01",FALSE,"Palmer:Vsearch","Genus"
"2a5865fa55ea160c8e87d9eefe8dcf65","Arthropoda;Insecta;Lepidoptera;Noctuidae;Mesapamea","Arthropoda;Insecta;Lepidoptera;Noctuidae;Amphipoea",FALSE,"Palmer:Vsearch","Genus"
"35691a8d27a3a8fc554a737c237d8406","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anathix","Arthropoda;Insecta;Lepidoptera;Depressariidae;Agonopterix",FALSE,"Palmer:Vsearch","Genus"
"36c7ba3e72ed862f052201ab2e1fbdda","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Xenolechia","Arthropoda;Insecta;Lepidoptera;Crambidae;Scoparia",FALSE,"Palmer:Vsearch","Genus"
"3f2e688e0f5e81a41835c47c80c8db78","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Chionodes","Arthropoda;Insecta;Lepidoptera;Geometridae;Scopula",FALSE,"Palmer:Vsearch","Genus"
"4224aac41c49d874475fa524bf1f4361","Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia","Arthropoda;Insecta;Lepidoptera;Tortricidae;Suleima",FALSE,"Palmer:Vsearch","Genus"
"433e8183762b9abf7323502e860360f1","Arthropoda;Insecta;Lepidoptera;Noctuidae;Eucirroedia","Arthropoda;Insecta;Lepidoptera;Noctuidae;Hadena",FALSE,"Palmer:Vsearch","Genus"
"45daeaea5791c12079173212797f4d47","Arthropoda;Insecta;Lepidoptera;Noctuidae;Spodoptera","Arthropoda;Insecta;Lepidoptera;Noctuidae;Chaograptis",FALSE,"Palmer:Vsearch","Genus"
"4c847545a878104933e97f3ba5d14711","Arthropoda;Insecta;Lepidoptera;Noctuidae;Eupsilia","Arthropoda;Insecta;Lepidoptera;Geometridae;Pero",FALSE,"Palmer:Vsearch","Genus"
"53ac9556dd2bc0bf75e43a14f92927fb","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Sinoe","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Parachronistis",FALSE,"Palmer:Vsearch","Genus"
"567608d8586e1d772a4efea3a81a0db0","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Geometridae;Pachyplocia",FALSE,"Palmer:Vsearch","Genus"
"56cd1c1da6379b18b0d9f71a5db23345","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Dichomeris","Arthropoda;Insecta;Lepidoptera;Hesperiidae;Remella",FALSE,"Palmer:Vsearch","Genus"
"5c73c7915203d03c37cce1a7d888cf29","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Pseudotelphusa","Arthropoda;Insecta;Lepidoptera;Oecophoridae;Oenochroa",FALSE,"Palmer:Vsearch","Genus"
"5d0d6b41163d067bd078056d877149d9","Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa","Arthropoda;Insecta;Lepidoptera;Erebidae;Allerastria",FALSE,"Palmer:Vsearch","Genus"
"601297d93eef200770c6ceeab0ceaaca","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Coleotechnites","Arthropoda;Insecta;Lepidoptera;Sphingidae;Clanis",FALSE,"Palmer:Vsearch","Genus"
"603bd099f2c8c0b0383915dfc6040c95","Arthropoda;Insecta;Hymenoptera;Braconidae;Protapanteles","Arthropoda;Insecta;Hymenoptera;Braconidae;Parapanteles",FALSE,"Palmer:Vsearch","Genus"
"655c2bf643ac532b593b6d9f4dc7b5a6","Arthropoda;Insecta;Lepidoptera;Gelechiidae;Telphusa","Arthropoda;Insecta;Lepidoptera;Erebidae;Phalaenostola",FALSE,"Palmer:Vsearch","Genus"
"6642f21427168048d155911a37d63ce9","Arthropoda;Insecta;Lepidoptera;Noctuidae;Anicla","Arthropoda;Insecta;Lepidoptera;Anthelidae;Anthela",FALSE,"Palmer:Vsearch","Genus"
"6719b62ca11077def6b17e4d455cc559","Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua","Arthropoda;Insecta;Lepidoptera;Erebidae;Polypogon",FALSE,"Palmer:Vsearch","Genus"
